datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,23,0,1,-19.2830,-56.3020,25.9
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,1,-20.4810,-57.8340,13.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,0.9,-20.6960,-57.7270,25.9
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,21,0,0.9,-17.7760,-56.9980,20
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-20.4860,-57.8410,36.5
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,23,0,1,-19.7400,-56.4880,150.1
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,18.1,0.1,-16.2570,-57.5160,21.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,23,0,1,-19.6270,-56.3050,48.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.6530,-56.2930,33.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,23,0,1,-19.6660,-56.2380,54.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.6730,-56.2760,43.1
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.7020,-56.4450,37.8
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,23,0,1,-19.7050,-56.4640,153.2
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,1,-20.2510,-57.8310,34.5
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,1,-20.2540,-57.8460,19.3
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,0,0.8,-18.4720,-57.0040,186.5
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,0,0.9,-18.2960,-55.9350,38.1
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6320,-55.7480,67.1
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6250,-55.7450,85.1
2019/09/24 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,0,0.8,-17.5870,-56.9720,25.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,19,0,1,-15.8220,-56.0840,102.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,19,0,1,-15.8230,-56.0940,10.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,18,0,1,-15.9720,-56.0390,15.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,18,0,1,-15.9750,-56.2590,12.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,18,0,1,-15.9760,-56.2680,168.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,20,0,1,-16.0790,-55.8930,150.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,19,0,1,-16.0880,-55.8920,163.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,0.8,-16.2300,-57.4590,19
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.1,0.9,-16.2310,-57.4690,14.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.3,1,-16.2320,-57.5160,13.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.3,1,-16.2340,-57.5260,8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.2,1,-16.2370,-57.5100,8.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.2,1,-16.2380,-57.5200,21.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.2810,-55.9550,51.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.2820,-55.9640,18.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.3480,-56.0340,9.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.3520,-56.0620,66.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.3620,-56.0030,16.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.3690,-55.9920,24.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.3880,-56.1900,36.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.3890,-56.2000,19.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,1,-16.4160,-56.1320,27.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,1,-16.4170,-56.1420,20.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.4250,-56.1310,17.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.4260,-56.1400,11.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.4310,-56.1110,51.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.4330,-56.1200,33.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.4400,-56.1090,120.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.4420,-56.1190,74.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5540,-55.9320,11.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5630,-55.9310,9.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,24,0,0.9,-16.5680,-56.4310,42
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5760,-55.5130,30.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5780,-55.5220,245.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5790,-55.5310,13.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.5840,-55.5020,26.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.5850,-55.5110,10.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5860,-55.5200,40.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.5910,-55.4910,18.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.5930,-55.5000,27.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,0.9,-16.6220,-55.9640,16
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.6240,-55.4600,151.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.6260,-55.4690,111.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,0.9,-16.6370,-55.8750,8.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.6580,-55.5030,11.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.6600,-55.4540,10
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.6670,-55.5010,11
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.7380,-55.6180,14.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,24,0,1,-16.7470,-55.4830,24
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,1,-16.8200,-56.5170,21
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.9630,-56.4930,90.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.9640,-56.5020,19.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,0.9,-16.9980,-56.5460,8.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,22,0,0.8,-17.0090,-57.1050,14.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1680,-57.7990,22.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1770,-57.7870,8.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1780,-57.7970,52.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1790,-57.8080,10
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1810,-57.8190,7.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-17.1910,-57.8170,10.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,10,0.3,0.9,-16.1970,-57.4690,10.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,4,0.1,0.8,-16.2250,-57.4660,17.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,4,0.2,1,-16.2270,-57.4760,16
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,21,0,0.9,-19.3400,-55.1630,25.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,0.9,-19.3410,-55.1730,11.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.7010,-56.2420,53.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,19,0,1,-19.7020,-56.2520,7.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.7100,-56.2410,54.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,19,0,1,-19.7120,-56.2510,28.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0.4,-21.9720,-57.9170,20.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.5890,-56.9720,10.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6010,-56.6010,120
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6030,-56.6110,202.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6040,-56.6210,17.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6080,-56.6500,7.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6090,-56.5900,38.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6090,-56.6600,9.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6430,-56.5650,65.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6440,-56.5750,29.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6510,-56.5540,105.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6520,-56.5640,25.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6590,-56.5430,10.2
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6600,-56.5520,11.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.8,-18.0300,-56.6430,20.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-18.0320,-56.6530,10.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-18.7190,-57.2680,14.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.7,-18.7200,-57.2790,32.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.0430,-57.4220,23.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,1,-19.1800,-56.4600,9.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,0.9,-19.4790,-57.3270,24.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,22,0,0.9,-19.4910,-57.1930,21.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,22,0,0.9,-19.4920,-57.2040,19.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,22,0,1,-19.4950,-57.1980,49.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,16,0,1,-19.7330,-56.4110,37
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,17,0,1,-19.7350,-56.4210,18.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,18,0,1,-19.7460,-56.4300,37.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,19,0,1,-19.7470,-56.4400,89
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,18,0,1,-19.7560,-56.4390,15.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,19,0,1,-19.7580,-56.4490,11.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.7640,-56.4530,17.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.7730,-56.4510,17
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-19.8410,-57.5210,11.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,0,0.8,-20.2550,-58.0700,7.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-20.4920,-57.9260,13.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,0.8,-20.6440,-57.6850,130
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,0.9,-20.6460,-57.6970,184.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,1,-20.6540,-57.6840,28
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,0.9,-20.6550,-57.6900,81
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,0.8,-20.6560,-57.6960,50.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0,0.8,-20.6560,-57.7020,31.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0.1,0.9,-20.6650,-57.6890,16.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0.1,0.9,-20.6660,-57.7010,24.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.3560,-56.0230,54.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.3640,-56.0120,25.8
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.3650,-56.0210,16.5
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,0.9,-17.3670,-56.0310,11.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.3730,-56.0110,8.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.5650,-55.7400,10.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.5660,-55.7500,17.4
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.5930,-55.7450,11.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-17.6120,-56.1400,9.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-18.6000,-56.2420,15.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-18.6010,-56.2520,16.9
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6100,-56.6000,82.6
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6120,-56.6100,9.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6180,-56.5890,14.3
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6180,-56.6590,9.1
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6270,-56.5870,18.7
2019/09/21 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,0.8,-17.6420,-56.5550,30.4
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.4160,-56.1050,34.8
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.4200,-56.1370,43.4
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,17,0,1,-16.4200,-56.2360,18.6
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.4220,-56.2520,19.8
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.4280,-56.1040,39.7
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.4390,-56.1020,61.3
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.5660,-56.0260,20
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.5670,-56.0420,25
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.5770,-56.0240,100.5
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.5790,-56.0400,80
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6000,-55.9260,50.2
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,0.9,-16.6120,-55.9240,26.2
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6740,-55.5950,61.9
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6750,-55.6010,64
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6780,-55.6250,36.9
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6850,-55.5940,41.8
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6860,-55.5990,43.5
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.6870,-55.6090,38.4
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.8200,-56.5370,66.2
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-16.8200,-58.2900,54.8
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-16.8250,-58.2700,49
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-16.8280,-58.2940,41.8
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,20,0,1,-16.8320,-56.5360,53.5
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-16.8340,-58.2880,134.6
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-16.8480,-58.2870,135.1
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,13,0,1,-16.1850,-57.4570,20
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,18,0,1,-16.1960,-55.9860,44.5
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.3140,-56.0120,28.9
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,13,0,1,-16.3560,-56.1670,100
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,19,0,1,-16.3840,-55.9340,32.7
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,13,0,1,-16.0040,-56.4690,18.3
2019/09/16 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,16,0,1,-16.1080,-56.0030,87.5
